"id","id_deputado","data","valor","tipodespesa","coddocumento","partido"
29328,133810,"2020-02-07","270.01","COMBUSTÍVEIS E LUBRIFICANTES.",7009118,"PL"
29329,133810,"2020-02-07","4242.41","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7016640,"PL"
29330,133810,"2020-02-10","136.01","COMBUSTÍVEIS E LUBRIFICANTES.",7010926,"PL"
29331,133810,"2020-02-10","149.97","COMBUSTÍVEIS E LUBRIFICANTES.",7010836,"PL"
29332,133810,"2020-02-12","1300","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7016828,"PL"
29333,133810,"2020-02-12","222","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7017109,"PL"
29334,133810,"2020-02-13","50","COMBUSTÍVEIS E LUBRIFICANTES.",7017054,"PL"
29335,133810,"2020-02-13","260.43","COMBUSTÍVEIS E LUBRIFICANTES.",7017067,"PL"
29336,133810,"2020-02-15","2022.85","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7014963,"PL"
29337,133810,"2020-02-17","174.47","COMBUSTÍVEIS E LUBRIFICANTES.",7017072,"PL"
29338,133810,"2020-02-18","226.39","COMBUSTÍVEIS E LUBRIFICANTES.",7023347,"PL"
29339,133810,"2020-02-20","1563.57","PASSAGEM AÉREA - RPA",1731151,"PL"
29340,133810,"2020-02-21","123.41","COMBUSTÍVEIS E LUBRIFICANTES.",7023367,"PL"
29341,133810,"2020-02-21","130","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7026698,"PL"
29342,133810,"2020-02-21","1264.03","PASSAGEM AÉREA - RPA",1731126,"PL"
29343,133810,"2020-02-27","204.8","COMBUSTÍVEIS E LUBRIFICANTES.",7023359,"PL"
29345,133810,"2020-02-28","203.97","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7041583,"PL"
29346,133810,"2020-02-28","119.81","COMBUSTÍVEIS E LUBRIFICANTES.",7023351,"PL"
29348,133810,"2020-03-01","240.59","COMBUSTÍVEIS E LUBRIFICANTES.",7031096,"PL"
29349,133810,"2020-03-04","214.28","COMBUSTÍVEIS E LUBRIFICANTES.",7031094,"PL"
29350,133810,"2020-03-04","631.09","TELEFONIA",7041328,"PL"
29352,133810,"2020-03-05","126.85","COMBUSTÍVEIS E LUBRIFICANTES.",7031092,"PL"
29353,133810,"2020-03-05","83.67","COMBUSTÍVEIS E LUBRIFICANTES.",7031087,"PL"
29355,133810,"2020-03-06","180.01","COMBUSTÍVEIS E LUBRIFICANTES.",7031078,"PL"
29357,133810,"2020-03-10","1300","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7041343,"PL"
29358,133810,"2020-03-10","50","COMBUSTÍVEIS E LUBRIFICANTES.",7032322,"PL"
29359,133810,"2020-03-11","247.51","COMBUSTÍVEIS E LUBRIFICANTES.",7041331,"PL"
29360,133810,"2020-03-11","150","COMBUSTÍVEIS E LUBRIFICANTES.",7041337,"PL"
29361,133810,"2020-03-11","733.57","PASSAGEM AÉREA - RPA",1733708,"PL"
29362,133810,"2020-03-11","479.03","PASSAGEM AÉREA - RPA",1734600,"PL"
29363,133810,"2020-03-14","213.39","COMBUSTÍVEIS E LUBRIFICANTES.",7041329,"PL"
29364,133810,"2020-03-16","5150","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7043955,"PL"
29365,133810,"2020-03-16","2022.85","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7041345,"PL"
29366,133810,"2020-03-16","331.03","PASSAGEM AÉREA - RPA",1734098,"PL"
29367,133810,"2020-03-18","252.12","COMBUSTÍVEIS E LUBRIFICANTES.",7041332,"PL"
29368,133810,"2020-03-20","115.94","COMBUSTÍVEIS E LUBRIFICANTES.",7041335,"PL"
29370,133810,"2020-03-25","100","COMBUSTÍVEIS E LUBRIFICANTES.",7041333,"PL"
29371,133810,"2020-03-27","203.97","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7046061,"PL"
29372,133810,"2020-03-30","1320.57","PASSAGEM AÉREA - RPA",1735297,"PL"
29373,133810,"2020-04-03","1029.67","PASSAGEM AÉREA - RPA",1735310,"PL"
29374,133810,"2020-04-04","658.04","TELEFONIA",7046048,"PL"
29375,133810,"2020-04-07","205.32","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7051836,"PL"
29376,133810,"2020-04-13","1300","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7054301,"PL"
29377,133810,"2020-04-13","5150","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7052312,"PL"
29378,133810,"2020-04-28","203.97","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7051811,"PL"
29379,133810,"2020-05-04","630.97","TELEFONIA",7054267,"PL"
29380,133810,"2020-05-07","1300","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7054306,"PL"
29381,133810,"2020-05-07","90.16","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7062522,"PL"
29383,133810,"2020-05-13","5150","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7054292,"PL"
29384,133810,"2020-05-20","973.57","PASSAGEM AÉREA - RPA",1735110,"PL"
29385,133810,"2020-05-20","1196.13","PASSAGEM AÉREA - RPA",1735122,"PL"
29386,133810,"2020-05-27","203.97","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7064780,"PL"
29387,133810,"2020-06-01","1029.67","PASSAGEM AÉREA - RPA",1735977,"PL"
29388,133810,"2020-06-02","1300","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7069775,"PL"
29389,133810,"2020-06-04","90.26","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070713,"PL"
29390,133810,"2020-06-06","630.78","TELEFONIA",7064778,"PL"
29391,133810,"2020-06-08","240.8","ASSINATURA DE PUBLICAÇÕES",7058136,"PL"
29392,133810,"2020-06-12","5150","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7062509,"PL"
29393,133810,"2020-06-15","207","ASSINATURA DE PUBLICAÇÕES",7066615,"PL"
29395,133810,"2020-06-27","203.97","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7081786,"PL"
29397,133810,"2020-07-02","752.03","PASSAGEM AÉREA - RPA",1735686,"PL"
29398,133810,"2020-07-02","631.57","PASSAGEM AÉREA - RPA",1735683,"PL"
29400,133810,"2020-07-04","629.99","TELEFONIA",7072644,"PL"
29401,133810,"2020-07-07","90.82","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7081800,"PL"
29403,133810,"2020-07-10","1300","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7071263,"PL"
29404,133810,"2020-07-13","5150","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7072561,"PL"
29406,133810,"2020-07-20","576.57","PASSAGEM AÉREA - RPA",1742578,"PL"
29407,133810,"2020-07-28","240.68","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7083525,"PL"
29408,133810,"2020-08-04","630.97","TELEFONIA",7083388,"PL"
29409,133810,"2020-08-06","95.2","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7091377,"PL"
29410,133810,"2020-08-10","1300","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7086988,"PL"
29411,133810,"2020-08-11","5150","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7081945,"PL"
29413,133810,"2020-08-19","138.9","PASSAGEM AÉREA - RPA",1737847,"PL"
29414,133810,"2020-08-19","844.06","PASSAGEM AÉREA - SIGEPA",13028,"PL"
29415,133810,"2020-08-27","758.5","PASSAGEM AÉREA - RPA",1738024,"PL"
29416,133810,"2020-08-30","245.92","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7098149,"PL"
29417,133810,"2020-09-04","95.46","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7112478,"PL"
29418,133810,"2020-09-04","632.66","TELEFONIA",7098123,"PL"
29419,133810,"2020-09-04","783.46","PASSAGEM AÉREA - RPA",1738118,"PL"
29420,133810,"2020-09-04","1422.47","PASSAGEM AÉREA - SIGEPA",13913,"PL"
29421,133810,"2020-09-08","1300","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7091395,"PL"
29422,133810,"2020-09-09","1304.29","PASSAGEM AÉREA - SIGEPA",14059,"PL"
29423,133810,"2020-09-10","5150","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7094437,"PL"
29424,133810,"2020-09-25","235.53","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7112416,"PL"
29426,133810,"2020-10-04","629.99","TELEFONIA",7112451,"PL"
29427,133810,"2020-10-13","1300","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7108004,"PL"
29428,133810,"2020-10-14","2746.62","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7110311,"PL"
29431,133810,"2020-11-04","651.03","TELEFONIA",7133313,"PL"
29432,133810,"2020-11-04","651.03","TELEFONIA",7120487,"PL"
29434,133810,"2020-11-26","1509.57","PASSAGEM AÉREA - RPA",1741904,"PL"
29435,133810,"2020-11-26","2331.95","PASSAGEM AÉREA - SIGEPA",19652,"PL"
29436,133810,"2020-11-26","2341.95","PASSAGEM AÉREA - SIGEPA",19656,"PL"
29437,133810,"2020-11-26","769.74","PASSAGEM AÉREA - SIGEPA",19658,"PL"
29438,133810,"2020-11-28","245.92","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7130530,"PL"
29439,133810,"2020-12-01","232.44","COMBUSTÍVEIS E LUBRIFICANTES.",7124646,"PL"
29440,133810,"2020-12-01","31.57","PASSAGEM AÉREA - SIGEPA",20255,"PL"
29441,133810,"2020-12-02","1705.13","PASSAGEM AÉREA - SIGEPA",20138,"PL"
29442,133810,"2020-12-02","1776.5","PASSAGEM AÉREA - SIGEPA",20255,"PL"
29443,133810,"2020-12-03","400","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7127661,"PL"
29444,133810,"2020-12-03","3089.9","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7130519,"PL"
29445,133810,"2020-12-04","159.32","COMBUSTÍVEIS E LUBRIFICANTES.",7127514,"PL"
29446,133810,"2020-12-08","169.29","COMBUSTÍVEIS E LUBRIFICANTES.",7130801,"PL"
29447,133810,"2020-12-09","121.95","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7139890,"PL"
29448,133810,"2020-12-09","2330.57","PASSAGEM AÉREA - SIGEPA",21010,"PL"
29449,133810,"2020-12-10","183.71","COMBUSTÍVEIS E LUBRIFICANTES.",7130798,"PL"
29450,133810,"2020-12-10","1999.04","PASSAGEM AÉREA - SIGEPA",21063,"PL"
29451,133810,"2020-12-10","2340.57","PASSAGEM AÉREA - SIGEPA",21082,"PL"
29452,133810,"2020-12-14","1300","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7130773,"PL"
29453,133810,"2020-12-15","129.09","COMBUSTÍVEIS E LUBRIFICANTES.",7130805,"PL"
29454,133810,"2020-12-17","172.02","COMBUSTÍVEIS E LUBRIFICANTES.",7139906,"PL"
29455,133810,"2020-12-17","195.08","COMBUSTÍVEIS E LUBRIFICANTES.",7139909,"PL"
29456,133810,"2020-12-29","245.92","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7152104,"PL"
29457,133810,"2020-12-29","1211.49","PASSAGEM AÉREA - SIGEPA",22540,"PL"
29458,133810,"2020-12-29","1340.97","PASSAGEM AÉREA - SIGEPA",22541,"PL"
29473,133968,"2020-01-02","287.85","COMBUSTÍVEIS E LUBRIFICANTES.",7011528,"PDT"
29474,133968,"2020-01-13","100","COMBUSTÍVEIS E LUBRIFICANTES.",7003713,"PDT"
29475,133968,"2020-01-13","278.54","COMBUSTÍVEIS E LUBRIFICANTES.",7011552,"PDT"
29476,133968,"2020-01-15","213.11","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7004070,"PDT"
29477,133968,"2020-01-15","213.34","COMBUSTÍVEIS E LUBRIFICANTES.",7003695,"PDT"
29478,133968,"2020-01-15","210.26","COMBUSTÍVEIS E LUBRIFICANTES.",7003838,"PDT"
29479,133968,"2020-01-20","239.69","COMBUSTÍVEIS E LUBRIFICANTES.",7003702,"PDT"
29480,133968,"2020-01-21","290.01","COMBUSTÍVEIS E LUBRIFICANTES.",7003849,"PDT"
29481,133968,"2020-01-22","419.1","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7004400,"PDT"
29482,133968,"2020-01-23","120","COMBUSTÍVEIS E LUBRIFICANTES.",7003721,"PDT"
29483,133968,"2020-01-26","286.09","COMBUSTÍVEIS E LUBRIFICANTES.",7003819,"PDT"
29484,133968,"2020-01-30","216.86","COMBUSTÍVEIS E LUBRIFICANTES.",7003826,"PDT"
29485,133968,"2020-01-30","3500","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7004569,"PDT"
29486,133968,"2020-01-30","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7004587,"PDT"
29487,133968,"2020-01-31","281.02","COMBUSTÍVEIS E LUBRIFICANTES.",7003842,"PDT"
29488,133968,"2020-02-01","69.99","TELEFONIA",7004386,"PDT"
29489,133968,"2020-02-03","4000","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7003585,"PDT"
29490,133968,"2020-02-03","231.89","COMBUSTÍVEIS E LUBRIFICANTES.",7004275,"PDT"
29491,133968,"2020-02-03","13990","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7007883,"PDT"
29492,133968,"2020-02-04","300.63","COMBUSTÍVEIS E LUBRIFICANTES.",7011541,"PDT"
29493,133968,"2020-02-08","292.34","COMBUSTÍVEIS E LUBRIFICANTES.",7025422,"PDT"
29494,133968,"2020-02-10","246.05","COMBUSTÍVEIS E LUBRIFICANTES.",7011546,"PDT"
29495,133968,"2020-02-11","1102.85","PASSAGEM AÉREA - RPA",1726273,"PDT"
29496,133968,"2020-02-12","247.57","COMBUSTÍVEIS E LUBRIFICANTES.",7011784,"PDT"
29497,133968,"2020-02-13","1100.57","PASSAGEM AÉREA - RPA",1726591,"PDT"
29498,133968,"2020-02-15","213.11","TELEFONIA",7026281,"PDT"
29499,133968,"2020-02-17","185","PASSAGEM AÉREA - RPA",1726806,"PDT"
29500,133968,"2020-02-19","257.16","COMBUSTÍVEIS E LUBRIFICANTES.",7025395,"PDT"
29501,133968,"2020-02-20","201.7","COMBUSTÍVEIS E LUBRIFICANTES.",7025416,"PDT"
29502,133968,"2020-02-21","94.52","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7026018,"PDT"
29503,133968,"2020-02-21","35.4","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7026042,"PDT"
29504,133968,"2020-02-21","647.1","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7026116,"PDT"
29505,133968,"2020-02-24","281.74","COMBUSTÍVEIS E LUBRIFICANTES.",7025403,"PDT"
29506,133968,"2020-02-28","202.76","COMBUSTÍVEIS E LUBRIFICANTES.",7025411,"PDT"
29507,133968,"2020-02-29","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7034107,"PDT"
29508,133968,"2020-02-29","3500","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7034064,"PDT"
29509,133968,"2020-03-01","69.99","TELEFONIA",7026073,"PDT"
29510,133968,"2020-03-02","4312.89","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7027069,"PDT"
29511,133968,"2020-03-02","238.19","COMBUSTÍVEIS E LUBRIFICANTES.",7032883,"PDT"
29512,133968,"2020-03-03","13850","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7031795,"PDT"
29513,133968,"2020-03-04","2000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7028899,"PDT"
29514,133968,"2020-03-05","398.47","PASSAGEM AÉREA - RPA",1737177,"PDT"
29515,133968,"2020-03-05","398.47","PASSAGEM AÉREA - RPA",1737180,"PDT"
29516,133968,"2020-03-05","398.47","PASSAGEM AÉREA - RPA",1737181,"PDT"
29517,133968,"2020-03-05","398.47","PASSAGEM AÉREA - RPA",1737187,"PDT"
29518,133968,"2020-03-05","1930.57","PASSAGEM AÉREA - RPA",1737190,"PDT"
29519,133968,"2020-03-05","1314.57","PASSAGEM AÉREA - RPA",1737193,"PDT"
29520,133968,"2020-03-05","1930.57","PASSAGEM AÉREA - RPA",1737194,"PDT"
29521,133968,"2020-03-07","98.02","COMBUSTÍVEIS E LUBRIFICANTES.",7031987,"PDT"
29522,133968,"2020-03-09","1930.57","PASSAGEM AÉREA - RPA",1737329,"PDT"
29523,133968,"2020-03-09","630.57","PASSAGEM AÉREA - RPA",1737330,"PDT"
29524,133968,"2020-03-10","248.77","COMBUSTÍVEIS E LUBRIFICANTES.",7031974,"PDT"
29525,133968,"2020-03-11","3402.55","ASSINATURA DE PUBLICAÇÕES",7045944,"PDT"
29526,133968,"2020-03-12","200","COMBUSTÍVEIS E LUBRIFICANTES.",7045931,"PDT"
29527,133968,"2020-03-14","194.81","COMBUSTÍVEIS E LUBRIFICANTES.",7045916,"PDT"
29528,133968,"2020-03-15","213.54","TELEFONIA",7045976,"PDT"
29529,133968,"2020-03-17","216.34","COMBUSTÍVEIS E LUBRIFICANTES.",7045927,"PDT"
29530,133968,"2020-03-19","100","COMBUSTÍVEIS E LUBRIFICANTES.",7045913,"PDT"
29531,133968,"2020-03-21","155.02","COMBUSTÍVEIS E LUBRIFICANTES.",7045914,"PDT"
29532,133968,"2020-03-21","62.28","COMBUSTÍVEIS E LUBRIFICANTES.",7045942,"PDT"
29533,133968,"2020-03-22","204.78","COMBUSTÍVEIS E LUBRIFICANTES.",7045920,"PDT"
29534,133968,"2020-03-22","432.3","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7045956,"PDT"
29535,133968,"2020-03-26","267.56","COMBUSTÍVEIS E LUBRIFICANTES.",7045924,"PDT"
29536,133968,"2020-03-31","3500","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7042133,"PDT"
29537,133968,"2020-03-31","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7042134,"PDT"
29538,133968,"2020-04-01","4312.89","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7045936,"PDT"
29539,133968,"2020-04-01","13900","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7042120,"PDT"
29540,133968,"2020-04-07","122.89","COMBUSTÍVEIS E LUBRIFICANTES.",7045971,"PDT"
29541,133968,"2020-04-13","83.18","COMBUSTÍVEIS E LUBRIFICANTES.",7045948,"PDT"
29542,133968,"2020-04-13","2000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7045960,"PDT"
29543,133968,"2020-04-15","216.3","TELEFONIA",7053901,"PDT"
29544,133968,"2020-04-22","150","COMBUSTÍVEIS E LUBRIFICANTES.",7051387,"PDT"
29545,133968,"2020-04-22","41.5","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7053904,"PDT"
29546,133968,"2020-04-30","3500","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7052122,"PDT"
29547,133968,"2020-04-30","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7062114,"PDT"
29548,133968,"2020-05-04","4312.89","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7051389,"PDT"
29549,133968,"2020-05-04","13950","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7052118,"PDT"
29550,133968,"2020-05-09","223.07","COMBUSTÍVEIS E LUBRIFICANTES.",7055851,"PDT"
29551,133968,"2020-05-15","216.3","TELEFONIA",7064454,"PDT"
29552,133968,"2020-05-22","34","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7064237,"PDT"
29553,133968,"2020-05-25","83.62","COMBUSTÍVEIS E LUBRIFICANTES.",7059853,"PDT"
29554,133968,"2020-05-27","25.77","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7064495,"PDT"
29555,133968,"2020-05-27","25.77","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7064494,"PDT"
29556,133968,"2020-05-30","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7066162,"PDT"
29557,133968,"2020-05-30","3500","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7066163,"PDT"
29558,133968,"2020-06-01","4312.89","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7062110,"PDT"
29559,133968,"2020-06-01","13980","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7059889,"PDT"
29560,133968,"2020-06-01","69.99","TELEFONIA",7064446,"PDT"
29561,133968,"2020-06-02","175.93","COMBUSTÍVEIS E LUBRIFICANTES.",7059685,"PDT"
29562,133968,"2020-06-05","262.63","COMBUSTÍVEIS E LUBRIFICANTES.",7062647,"PDT"
29563,133968,"2020-06-15","216.3","TELEFONIA",7068336,"PDT"
29564,133968,"2020-06-22","41.5","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7067729,"PDT"
29565,133968,"2020-06-25","25.66","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7074802,"PDT"
29566,133968,"2020-06-25","172.44","COMBUSTÍVEIS E LUBRIFICANTES.",7067735,"PDT"
29567,133968,"2020-06-26","25.66","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7074800,"PDT"
29568,133968,"2020-06-29","225.49","COMBUSTÍVEIS E LUBRIFICANTES.",7067947,"PDT"
29569,133968,"2020-06-30","3500","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7069227,"PDT"
29570,133968,"2020-06-30","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7069233,"PDT"
29571,133968,"2020-06-30","3450","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7078042,"PDT"
29572,133968,"2020-07-01","4312.89","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7068339,"PDT"
29573,133968,"2020-07-01","69.99","TELEFONIA",7074803,"PDT"
29574,133968,"2020-07-02","13980","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7069213,"PDT"
29575,133968,"2020-07-04","150","COMBUSTÍVEIS E LUBRIFICANTES.",7074807,"PDT"
29576,133968,"2020-07-05","179.01","COMBUSTÍVEIS E LUBRIFICANTES.",7069203,"PDT"
29577,133968,"2020-07-13","280.14","COMBUSTÍVEIS E LUBRIFICANTES.",7074808,"PDT"
29578,133968,"2020-07-15","221.27","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7083334,"PDT"
29579,133968,"2020-07-22","389","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7078093,"PDT"
29580,133968,"2020-07-24","63.68","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7083328,"PDT"
29581,133968,"2020-07-27","25.8","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7083330,"PDT"
29582,133968,"2020-07-27","264.54","COMBUSTÍVEIS E LUBRIFICANTES.",7083336,"PDT"
29583,133968,"2020-07-29","84.5","SERVIÇOS POSTAIS",7083335,"PDT"
29584,133968,"2020-07-29","3500","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7078066,"PDT"
29585,133968,"2020-07-29","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7078053,"PDT"
29586,133968,"2020-07-30","186.64","COMBUSTÍVEIS E LUBRIFICANTES.",7083337,"PDT"
29587,133968,"2020-08-01","69.99","TELEFONIA",7083332,"PDT"
29588,133968,"2020-08-03","4312.89","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7078086,"PDT"
29589,133968,"2020-08-03","13950","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7078078,"PDT"
29590,133968,"2020-08-11","223.31","COMBUSTÍVEIS E LUBRIFICANTES.",7083333,"PDT"
29591,133968,"2020-08-13","267.28","COMBUSTÍVEIS E LUBRIFICANTES.",7097153,"PDT"
29592,133968,"2020-08-15","231.23","TELEFONIA",7090568,"PDT"
29593,133968,"2020-08-21","172.47","COMBUSTÍVEIS E LUBRIFICANTES.",7090561,"PDT"
29594,133968,"2020-08-22","410.5","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7090562,"PDT"
29595,133968,"2020-08-25","80.59","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7097233,"PDT"
29596,133968,"2020-08-26","25.71","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7097239,"PDT"
29597,133968,"2020-08-30","242.07","COMBUSTÍVEIS E LUBRIFICANTES.",7093459,"PDT"
29598,133968,"2020-08-31","3500","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7094242,"PDT"
29599,133968,"2020-08-31","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7090699,"PDT"
29600,133968,"2020-09-01","4312.89","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7090565,"PDT"
29601,133968,"2020-09-01","13950","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7090566,"PDT"
29602,133968,"2020-09-01","69.99","TELEFONIA",7097097,"PDT"
29603,133968,"2020-09-01","313","PASSAGEM AÉREA - RPA",1739036,"PDT"
29604,133968,"2020-09-07","150","COMBUSTÍVEIS E LUBRIFICANTES.",7097141,"PDT"
29605,133968,"2020-09-07","118.69","COMBUSTÍVEIS E LUBRIFICANTES.",7097137,"PDT"
29606,133968,"2020-09-08","267.8","PASSAGEM AÉREA - RPA",1739086,"PDT"
29607,133968,"2020-09-10","256.03","COMBUSTÍVEIS E LUBRIFICANTES.",7097522,"PDT"
